Name,Stock ID,Yahoo ticker,LC
TAG Immobilien AG,DE0008303504,TEG.DE,Germany
TC Energy Corp,CA87807B1076,TRP.TO,Canada
TD SYNNEX Corp,US87162W1009,SNX,United States
TDK Corp,JP3538800008,6762.T,Japan
TE Connectivity PLC,IE000IVNQZ81,TEL,United States
TELUS Corp,CA87971M9969,,
TFI International Inc,CA87241L1094,TFII.TO,Canada
TIS Inc,JP3104890003,3626.T,Japan
TJX Cos Inc/The,US8725401090,TJX,United States
TMX Group Ltd,CA87262K1057,X.TO,Canada
TOPPAN Holdings Inc,JP3629000005,7911.T,Japan
TOTO Ltd,JP3596200000,5332.T,Japan
TPG Telecom Ltd,AU0000090128,TPG.AX,Australia
Tabcorp Holdings Ltd,AU000000TAH8,TAH.AX,Australia
Taisei Corp,JP3443600006,1801.T,Japan
Taiwan Semiconductor Manufacturing Co Lt,TW0002330008,2330.TW,Taiwan
Taiwan Semiconductor Manufacturing Co Ltd,US8740391003,TSM,United States
Take-Two Interactive Software Inc,US8740541094,TTWO,United States
Takeda Pharmaceutical Co Ltd,JP3463000004,4502.T,Japan
Talanx AG,DE000TLX1005,TLX.DE,Germany
Targa Resources Corp,US87612G1013,TRGP,United States
Target Corp,US87612E1064,TGT,United States
Tata Consultancy Services Ltd,INE467B01029,TCS.NS,India
Taylor Morrison Home Corp,US87724P1066,TMHC,United States
Taylor Wimpey PLC,GB0008782301,TW.L,United Kingdom
TechnipFMC PLC,GB00BDSFG982,FTI,United States
Technology One Ltd,AU000000TNE8,TNE.AX,Australia
Techtronic Industries Co Ltd,HK0669013440,0669.HK,Hong Kong
Teck Resources Ltd,CA8787422044,TECK-B.TO,Canada
Tele2 AB,SE0005190238,TEL2-B.ST,Sweden
Telecom Italia SpA/Milano,IT0003497168,TIT.MI,Italy
Teledyne Technologies Inc,US8793601050,TDY,United States
Teleflex Inc,US8793691069,TFX,United States
Telefonaktiebolaget LM Ericsson,SE0000108656,ERIC-B.ST,Sweden
Telefonica SA,ES0178430E18,TEF.MC,Spain
Telenor ASA,IE000IVNQZ81,TEL,United States
Teleperformance SE,FR0000051807,TEP.PA,France
Telia Co AB,SE0000667925,TELIA.ST,Sweden
Telix Pharmaceuticals Ltd,DE000TLX1005,TLX.DE,Germany
Telkom Indonesia Persero Tbk PT,ID1000129000,TLKM.JK,Indonesia
Telstra Group Ltd,AU000000TLS2,TLS.AX,Australia
Temenos AG,CH0012453913,TEMN.SW,Switzerland
Temple & Webster Group Ltd,AU000000TPW5,TPW.AX,Australia
Tenable Holdings Inc,US88025T1025,TENB,United States
Tenaris SA,LU2598331598,TEN.MI,Italy
Tencent Holdings Ltd,KYG875721634,0700.HK,Hong Kong
Teradyne Inc,US8807701029,TER,United States
Terna - Rete Elettrica Nazionale,IT0003242622,TRN.MI,Italy
Terumo Corp,JP3546800008,4543.T,Japan
Tesco PLC,GB00BLGZ9862,TSCO.L,United Kingdom
Tesla Inc,US88160R1014,TSLA,United States
Teva Pharmaceutical Industries Ltd,US8816242098,TEVA,United States
Texas Instruments Inc,US8825081040,TXN,United States
Texas Pacific Land Corp,US88262P1021,TPL,United States
Textron Inc,US8832031012,TXT,United States
Thales SA,FR0000121329,HO.PA,France
The Campbell's Company,US1344291091,CPB,United States
Thermo Fisher Scientific Inc,US8835561023,TMO,United States
Thomson Reuters Corp,CA8849038085,TRI.TO,Canada
Titan Co Ltd,INE280A01028,TITAN.BO,India
Toast Inc,US8887871080,TOST,United States
Toho Co Ltd/Tokyo,JP3598600009,9602.T,Japan
Tokio Marine Holdings Inc,JP3910660004,8766.T,Japan
Tokyo Electric Power Co Holdings Inc,JP3585800000,9501.T,Japan
Tokyo Electron Ltd,JP3571400005,8035.T,Japan
Tokyo Gas Co Ltd,JP3573000001,9531.T,Japan
Tokyo Seimitsu Co Ltd,JP3580200008,7729.T,Japan
Tokyu Corp,JP3574200006,9005.T,Japan
Toll Brothers Inc,US8894781033,TOL,United States
Top Glove Corp Bhd,MYL7113OO003,7113.KL,Malaysia
Toray Industries Inc,JP3621000003,3402.T,Japan
Toro Co/The,US8910921084,TTC,United States
Toromont Industries Ltd,CA8911021050,TIH.TO,Canada
Toronto-Dominion Bank/The,CA8911605092,TD,United States
TotalEnergies SE,FR0000120271,TTE.PA,France
Tourmaline Oil Corp,CA89156V1067,TOU.TO,Canada
Toyota Industries Corp,JP3634600005,JP3634600005.SG,Germany
Toyota Motor Corp,JP3633400001,7203.T,Japan
Toyota Tsusho Corp,JP3635000007,8015.T,Japan
Tractor Supply Co,GB00BLGZ9862,TSCO.L,United Kingdom
Trade Desk Inc/The,US88339J1051,TTD,United States
Tradeweb Markets Inc,US8926721064,TW,United States
Trane Technologies PLC,IE00BK9ZQ967,TT,United States
TransDigm Group Inc,US8936411003,TDG,United States
TransMedics Group Inc,US89377M1099,TMDX,United States
TransUnion,US89400J1079,TRU,United States
Travelers Cos Inc/The,US89417E1091,TRV,United States
Treasury Wine Estates Ltd,AU000000TWE9,TWE.AX,Australia
Trelleborg AB,SE0000114837,TREL-B.ST,Sweden
Trend Micro Inc/Japan,JP3637300009,4704.T,Japan
Trimble Inc,US8962391004,TRMB,United States
Trip.com Group Ltd,US89677Q1076,US89677Q1076.SG,Germany
Truist Financial Corp,US89832Q1094,TFC,United States
Tryg A/S,DK0060636678,TRYG.CO,Denmark
Tuas Ltd,AU0000089724,TUA.AX,Australia
Twilio Inc,US90138F1021,TWLO,United States
Tyler Technologies Inc,US9022521051,TYL,United States
Tyro Payments Ltd,AU0000066508,TYR.AX,Australia
Tyson Foods Inc,US9024941034,TSN,United States
U-Haul Holding Co,US0235865062,UHAL-B,United States
UBS Group AG,CH0244767585,UBSG.SW,Switzerland
UCB SA,BE0003739530,UCB.BR,Belgium
UPM-Kymmene Oyj,FI0009005987,UPM.HE,Finland
US Bancorp,US9029733048,USB,United States
Uber Technologies Inc,US90353T1007,UBER,United States
Ulta Beauty Inc,US90384S3031,ULTA,United States
UniCredit SpA,IT0005239360,UCG.MI,Italy
Unibail-Rodamco-Westfield,AU0000009771,UNIRF,United States
Unicharm Corp,JP3951600000,8113.T,Japan
Unilever PLC,US9047677045,UL,United States
Unilever PLC,GB00B10RZP78,ULVR.L,United Kingdom
Union Pacific Corp,US9078181081,UNP,United States
Unipol Gruppo SpA,IT0004810054,UNI.MI,Italy
United Overseas Bank Ltd,SG1M31001969,U11.SI,Singapore
United Parcel Service Inc,US9113121068,UPS,United States
United Rentals Inc,US9113631090,URI,United States
United Spirits Ltd,INE854D01024,UNITDSPR.NS,India
United Therapeutics Corp,US91307C1027,UTHR,United States
United Utilities Group PLC,GB00B39J2M42,UU.L,United Kingdom
UnitedHealth Group Inc,US91324P1021,UNH,United States
Universal Health Services Inc,US9139031002,UHS,United States
Universal Music Group NV,NL0015000IY2,UMG.AS,Netherlands
Unum Group,US91529Y1064,UNM,United States
VAT Group AG,CH0311864901,VACN.SW,Switzerland
Valero Energy Corp,US91913Y1001,VLO,United States
Vallourec SACA,FR0013506730,VK.PA,France
Vault Minerals Ltd,AU0000355588,VAU.AX,Australia
Veeva Systems Inc,US9224751084,VEEV,United States
Ventia Services Group Pty Ltd,AU0000184459,VNT.AX,Australia
Veolia Environnement SA,FR0000124141,VIE.PA,France
Veralto Corp,US92338C1036,VLTO,United States
Verbund AG,AT0000746409,VER.VI,Austria
VeriSign Inc,US92343E1029,VRSN,United States
Verisk Analytics Inc,US92345Y1064,VRSK,United States
Verizon Communications Inc,US92343V1044,VZ,United States
Vertex Pharmaceuticals Inc,US92532F1003,VRTX,United States
Vertiv Holdings Co,US92537N1081,VRT,United States
Vestas Wind Systems A/S,DK0061539921,VWS.CO,Denmark
Viatris Inc,US92556V1061,VTRS,United States
Vinci SA,US2566771059,DG,United States
Visa Inc,US92826C8394,V,United States
Vistra Corp,US92840M1027,VST,United States
Viva Energy Group Ltd,AU0000016875,VEA.AX,Australia
Vodafone Group PLC,GB00BH4HKS39,VOD.L,United Kingdom
Volkswagen AG,DE0007664039,VOW3.DE,Germany
Voltronic Power Technology Corp,TW0006409006,6409.TW,Taiwan
Volvo AB,SE0000115420,VOLV-A.ST,Sweden
Volvo AB,SE0000115446,1VOLVB.MI,Italy
Vonovia SE,DE000A1ML7J1,VNA.DE,Germany
Vulcan Energy Resources Ltd,AU0000066086,AU0000066086.SG,Germany
Vulcan Materials Co,US9291601097,VMC,United States
Vulcan Steel Ltd,AU0000181984,VSL.AX,Australia
W R Berkley Corp,US0844231029,WRB,United States
WA1 Resources Ltd,AU0000196594,WA1.AX,Australia
WEB Travel Group Ltd,AU000000WEB7,WEB.AX,Australia
WEC Energy Group Inc,US92939U1060,WEC,United States
WH Group Ltd,KYG960071028,0288.HK,Hong Kong
WPP PLC,JE00B8KF9B49,WPP.L,United Kingdom
WSP Global Inc,CA92938W2022,WSP.TO,Canada
WW Grainger Inc,US3848021040,GWW,United States
Wal-Mart de Mexico SAB de CV,MX01WA000038,WALMEX.MX,Mexico
Walgreens Boots Alliance Inc,US9314271084,,
Walmart Inc,US9311421039,WMT,United States
Walt Disney Co/The,US2546871060,DIS,United States
Warner Bros Discovery Inc,US9344231041,WBD,United States
Wartsila OYJ Abp,FI0009003727,WRT1V.HE,Finland
Waste Connections Inc,CA94106B1013,WCN,United States
Waste Management Inc,US94106L1098,WM,United States
Waters Corp,US9418481035,WAT,United States
Watsco Inc,US9426222009,WSO,United States
Webjet Group Ltd,AU0000350118,WJL.AX,Australia
Weebit Nano Ltd,AU000000WBT5,WBT.AX,Australia
Wells Fargo & Co,US9497461015,WFC,United States
Wesfarmers Ltd,AU000000WES1,WES.AX,Australia
West African Resources Ltd,AU000000WAF6,WAF.AX,Australia
West Fraser Timber Co Ltd,CA9528451052,WFG.TO,Canada
West Japan Railway Co,JP3659000008,9021.T,Japan
West Pharmaceutical Services Inc,US9553061055,WST,United States
Western Digital Corp,US9581021055,WDC,United States
Westgold Resources Ltd,AU000000WGX6,WGX.AX,Australia
Westinghouse Air Brake Technologies Corp,US9297401088,WAB,United States
Westlake Corp,US9604131022,WLK,United States
Westpac Banking Corp,AU000000WBC1,WBC.AX,Australia
Wharf Holdings Ltd/The,HK0004000045,0004.HK,Hong Kong
Wharf Real Estate Investment Co Ltd,KYG9593A1040,1997.HK,Hong Kong
Wheaton Precious Metals Corp,CA9628791027,WPM.TO,Canada
Whitbread PLC,GB00B1KJJ408,WTB.L,United Kingdom
Williams Cos Inc/The,US9694571004,WMB,United States
Williams-Sonoma Inc,US9699041011,WSM,United States
Willis Towers Watson PLC,IE00BDB6Q211,WTW,United States
Wilmar International Ltd,SG1T56930848,F34.SI,Singapore
Wise PLC,GB00BL9YR756,WISE.L,United Kingdom
WiseTech Global Ltd,AU000000WTC3,AU000000WTC3.SG,Germany
Wix.com Ltd,IL0011301780,WIX,United States
Wolters Kluwer NV,NL0000395903,WKL.AS,Netherlands
Woodside Energy Group Ltd,AU0000224040,WDS.AX,Australia
Woolworths Group Ltd,AU000000WOW2,WOW.AX,Australia
Workday Inc,US98138H1014,WDAY,United States
Worley Ltd,AU000000WOR2,WOR.AX,Australia
Wynn Resorts Ltd,US9831341071,WYNN,United States
Xcel Energy Inc,US98389B1008,XEL,United States
Xero Ltd,NZXROE0001S2,XRO.AX,Australia
Xiaomi Corp,KYG9830T1067,1810.HK,Hong Kong
Xylem Inc/NY,US98419M1009,XYL,United States
Yakult Honsha Co Ltd,JP3931600005,2267.T,Japan
Yamaha Motor Co Ltd,JP3942800008,7272.T,Japan
Yangzijiang Shipbuilding Holdings Ltd,SG1U76934819,BS6.SI,Singapore
Yara International ASA,NO0010208051,YAR.OL,Norway
Yaskawa Electric Corp,JP3932000007,6506.T,Japan
Yokogawa Electric Corp,JP3955000009,6841.T,Japan
Yum! Brands Inc,US9884981013,YUM,United States
ZOZO Inc,JP3399310006,3092.T,Japan
Zalando SE,DE000ZAL1111,ZAL.DE,Germany
Zealand Pharma A/S,DK0060257814,ZEAL.CO,Denmark
Zebra Technologies Corp,US9892071054,ZBRA,United States
Zensho Holdings Co Ltd,JP3429300001,7550.T,Japan
Ziff Davis Inc,US48123V1026,ZD,United States
Zillow Group Inc,US98954M2008,Z,United States
Zimmer Biomet Holdings Inc,US98956P1021,ZBH,United States
Zip Co Ltd,AU0000218307,ZIP.AX,Australia
Zoetis Inc,US98978V1035,ZTS,United States
Zomato Ltd,INE758T01015,ETERNAL.NS,India
Zoom Communications Inc,US98980L1017,ZM,United States
Zscaler Inc,US98980G1022,ZS,United States
Zurich Insurance Group AG,CH0011075394,ZURN.SW,Switzerland
a2 Milk Co Ltd/The,NZATME0002S8,ATM.NZ,New Zealand
adidas AG,DE000A1EWWW0,ADS.DE,Germany
eBay Inc,US2786421030,EBAY,United States
elf Beauty Inc,US26856L1035,ELF,United States
iA Financial Corp Inc,AU000000IAG3,IAG.AX,Australia
iShares MSCI China A UCITS ETF,IE00099GAJC6,CNYE.MI,Italy
ioneer Ltd,AU0000028946,INR.AX,Australia
nib holdings Ltd/Australia,AU000000NHF0,NHF.AX,Australia
oOh!media Ltd,AU000000OML6,OML.AX,Australia
AGNC Investment Corp,US00123Q1040,AGNC,United States
Abacus Group,AU0000291882,ABG.AX,Australia
Abacus Storage King,AU0000286213,ASK.AX,Australia
Agree Realty Corp,US0084921008,ADC,United States
Alexandria Real Estate Equities Inc,US0152711091,ARE,United States
American Homes 4 Rent,US02665T3068,AMH,United States
Annaly Capital Management Inc,US0357108390,NLY,United States
Arena REIT,AU000000ARF6,ARF.AX,Australia
AvalonBay Communities Inc,US0534841012,AVB,United States
BWP Trust,AU000000BWP3,BWP.AX,Australia
BXP Inc,US1011211018,BXP,United States
Big Yellow Group PLC,GB0002869419,BYG.L,United Kingdom
British Land Co PLC/The,GB0001367019,BLND.L,United Kingdom
Camden Property Trust,US1331311027,CPT,United States
Canadian Apartment Properties REIT,CA1349211054,CAR-UN.TO,Canada
CapitaLand Ascendas REIT,SG1M77906915,A17U.SI,Singapore
CapitaLand Integrated Commercial Trust,SG1M51904654,C38U.SI,Singapore
Centuria Capital Group,AU000000CNI5,CNI.AX,Australia
Centuria Industrial REIT,AU000000CIP0,CIP.AX,Australia
Centuria Office REIT,US14040H1059,COF,United States
Charter Hall Group,AU000000CHC0,CHC.AX,Australia
Charter Hall Long Wale REIT,AU000000CLW0,CLW.AX,Australia
Charter Hall Retail REIT,AU000000CQR9,CQR.AX,Australia
Charter Hall Social Infrastructure REIT,AU0000030645,CQE.AX,Australia
Cousins Properties Inc,US2227955026,CUZ,United States
Covivio SA/France,FR0000064578,COV.PA,France
Cromwell Property Group,AU000000CMW8,CMW.AX,Australia
CubeSmart,US2296631094,CUBE,United States
Derwent London PLC,GB0002652740,DLN.L,United Kingdom
Dexus,AU000000DXS1,DXS.AX,Australia
Dexus Industria REIT,AU0000192833,DXI.AX,Australia
DigiCo Infrastructure REIT,AU0000367088,DGT.AX,Australia
Digital Realty Trust Inc,US2538681030,DLR,United States
Equinix Inc,US29444U7000,EQIX,United States
Equity LifeStyle Properties Inc,US29472R1086,ELS,United States
Equity Residential,US29476L1070,EQR,United States
Essential Properties Realty Trust Inc,US29670E1073,EPRT,United States
Essex Property Trust Inc,US2971781057,ESS,United States
Extra Space Storage Inc,US30225T1025,EXR,United States
Federal Realty Investment Trust,US3137451015,FRT,United States
GDI Property Group Partnership,AU000000GDI7,GDI.AX,Australia
GPT Group/The,AU000000GPT8,GPT.AX,Australia
Gaming and Leisure Properties Inc,US36467J1088,GLPI,United States
Gecina SA,FR0010040865,GFC.PA,France
Goodman Group,AU000000GMG2,GMG.AX,Australia
Growthpoint Properties Australia Ltd,AU000000GOZ8,GOZ.AX,Australia
HomeCo Daily Needs REIT,AU0000113136,HDN.AX,Australia
Host Hotels & Resorts Inc,US44107P1049,HST,United States
Hotel Property Investments Ltd,AU000000HPI9,,
Ingenia Communities Group,AU000000INA9,INA.AX,Australia
Invitation Homes Inc,US46187W1071,INVH,United States
Iron Mountain Inc,US46284V1017,IRM,United States
Japan Real Estate Investment Corp,JP3027680002,8952.T,Japan
Kilroy Realty Corp,US49427F1084,KRC,United States
Kimco Realty Corp,US49446R1095,KIM,United States
Klepierre SA,FR0000121964,LI.PA,France
Land Securities Group PLC,GB00BYW0PQ60,LAND.L,United Kingdom
Lendlease Corp Ltd,AU000000LLC3,LLC.AX,Australia
Link REIT,HK0823032773,0823.HK,Hong Kong
Mid-America Apartment Communities Inc,US59522J1034,MAA,United States
Mirvac Group,AU000000MGR9,MGR.AX,Australia
National Storage REIT,AU000000NSR2,NSR.AX,Australia
Nippon Building Fund Inc,JP3027670003,8951.T,Japan
Prologis Inc,US74340W1036,PLD,United States
Public Storage,US74460D1090,PSA,United States
Rayonier Inc,US7549071030,RYN,United States
Realty Income Corp,US7561091049,O,United States
Regency Centers Corp,AU000000REG6,REG.AX,Australia
Region RE Ltd,AU0000253502,RGN.AX,Australia
Rexford Industrial Realty Inc,US76169C1009,REXR,United States
Rural Funds Trust,AU000000RFF5,RFF.AX,Australia
Safestore Holdings PLC,GB00B1N7Z094,SAFE.L,United Kingdom
Scentre Group,AU000000SCG8,SCG.AX,Australia
Segro PLC,GB00B5ZN1N88,SGRO.L,United Kingdom
Shaftesbury Capital PLC,GB00B62G9D36,SHC.L,United Kingdom
Shurgard Self Storage Ltd,GG00BQZCBZ44,SHUR.BR,Belgium
Simon Property Group Inc,US8288061091,SPG,United States
Sirius Real Estate Ltd,US8168511090,SRE,United States
Stockland,AU000000SGP0,SGP.AX,Australia
Sun Communities Inc,US8666741041,SUI,United States
Terreno Realty Corp,US88146M1018,TRNO,United States
UDR Inc,US9026531049,UDR,United States
UNITE Group PLC/The,GB0006928617,UTG.L,United Kingdom
Unibail-Rodamco-Westfield,AU0000009771,UNIRF,United States
Urban Edge Properties,US91704F1049,UE,United States
VICI Properties Inc,US9256521090,VICI,United States
Vicinity Ltd,AU000000VCX7,VCX.AX,Australia
WP Carey Inc,US92936U1097,WPC,United States
Warehouses De Pauw CVA,BE0974349814,WDP.BR,Belgium
Waypoint REIT Ltd,AU0000088064,WPR.AX,Australia
Weyerhaeuser Co,US9621661043,WY,United States
APA Group,US03743Q1085,APA,United States
American Tower Corp,US03027X1000,AMT,United States
Atlas Arteria Ltd,AU0000013559,ALX.AX,Australia
Chartwell Retirement Residences,CA16141A1030,CSH-UN.TO,Canada
Crown Castle Inc,US22822V1017,CCI,United States
Dalrymple Bay Infrastructure Ltd,AU0000120628,DBI.AX,Australia
HKT Trust & HKT Ltd,HK0000093390,6823.HK,Hong Kong
HealthCo REIT,AU0000169302,HCW.AX,Australia
Healthpeak Properties Inc,US42250P1030,DOC,United States
Omega Healthcare Investors Inc,US6819361006,OHI,United States
SBA Communications Corp,US78410G1040,SBAC,United States
Transurban Group,AU000000TCL6,TCL.AX,Australia
Ventas Inc,US92276F1003,VTR,United States
Welltower Inc,US95040Q1040,WELL,United States
WisdomTree Brent Crude Oil,JE00B78CGV99,BRNG.L,United Kingdom
WisdomTree Copper,GB00B15KXQ89,GB00B15KXQ89.SG,Germany
iShares Physical Platinum ETC,IE00B4LHWP62,,
